#iteration,Porcupine Basin,Rockall Plateau area A,Rockall Plateau area B,Rockall Plateau area C,Rockall Plateau area D,Northeast Greenland basin,Voring / More basin,Faroe-Shetland basin,Total
5199,266.1868224,381.8115914,341.7986111,5400.79387,48.92263631,891.489775,2770.320784,821.8439422,10923.16803
5200,416.9657185,238.1283777,332.9570852,2439.441465,97.72949443,1013.381912,1829.677839,862.608654,7230.890546
5201,242.2618377,268.9616839,410.6783002,2011.862134,83.67848253,975.4828036,2027.434751,728.3810653,6748.741058
5202,242.3577065,294.9661741,449.3135494,1826.02993,90.14803841,821.2763032,4531.084169,1262.884699,9518.06057
5203,454.7540235,318.8797326,715.7179076,2069.421044,123.2832562,874.4640334,3172.60792,893.3349076,8622.462825
5204,180.7213246,295.8153497,457.6313288,2037.721947,62.37336907,723.5707848,2632.534922,925.2669427,7315.635969
5205,193.2831495,160.3719157,570.8660701,2608.116409,115.4450592,964.2105661,3298.319589,998.5741654,8909.186924
5206,300.8293214,194.6744269,643.2329259,2665.377892,97.47529135,877.7524549,1174.144585,844.9697407,6798.456638
5207,192.7128906,381.7970195,434.7832945,1794.891625,128.589667,826.4133184,1375.116491,631.3870614,5765.691367
5208,277.3265657,164.4773547,436.6309112,1663.969045,74.49653324,1325.827982,3553.162339,855.3633076,8351.254038
5209,262.5406048,243.0408769,381.7228203,2630.504569,146.3041843,783.4939162,2183.959514,659.0684786,7290.634964
5210,197.5228239,312.7465385,688.9312776,2048.737038,116.0282154,723.7058104,1783.771927,666.3844719,6537.828103
5211,393.3893178,219.578928,444.6180837,1650.370734,223.4253009,628.756017,2291.665069,775.07908,6626.88253
5212,233.6717616,383.4954044,564.4440863,2301.180851,92.81254576,1000.265867,1753.39514,1043.542168,7372.807824
5213,314.7918809,180.3218349,537.9145044,2502.409695,78.86355079,282.4288672,2809.389595,931.8682097,7637.988138
5214,356.1713502,280.0213609,544.6077073,1800.330373,99.98922987,928.69526,1442.485009,866.2863105,6318.586601
5215,222.4073307,215.0356759,409.2738116,2603.038287,106.879566,796.0922258,3282.084474,867.1100113,8501.921382
5216,287.5190808,346.7065493,478.9262231,2083.730793,238.5498667,631.782024,1688.156681,927.5851423,6682.95636
5217,247.2386942,208.0773228,348.0901487,3620.099061,65.55782774,1029.003953,1682.050344,780.5418093,7980.659161
5218,293.0723746,233.3421343,411.6906509,3218.309494,101.3992116,802.3792063,2178.846171,810.5999898,8049.639233
5219,192.4160818,261.459483,350.921199,2668.745379,89.58088213,1130.242336,2795.201813,855.6434311,8344.210605
5220,264.5992798,306.2109197,521.4314059,2873.136648,78.06786942,576.2025409,2726.434112,1450.027875,8796.110651
5221,279.5767326,387.7551625,322.7832143,2507.23353,55.44537807,1034.920576,2024.067856,732.713164,7344.495613
5222,321.9868817,158.0471935,565.193714,1301.517343,136.0942932,547.000555,2167.967969,863.8976494,6061.705599
5223,153.3093574,265.2810493,463.8050289,3668.240779,95.61597549,1804.406793,961.3318026,506.6594101,7918.650196
5224,264.1704779,252.2577842,470.4999863,3144.755112,100.9894544,1350.63968,2708.652147,1205.730401,9497.695043
5225,284.0266605,262.8502987,790.2749531,2093.93199,61.2289873,1178.672713,4478.934617,1493.255734,10643.17595
5226,235.7317735,319.2324316,332.1713751,10870.09254,99.77227502,733.4404045,3620.159702,1011.273604,17221.87411
5227,322.8841173,283.01479,614.6843191,2124.968641,94.3045875,968.6662092,3087.724957,902.2511935,8398.498815
5228,326.7074526,263.8946319,400.3426706,3488.648515,88.65517768,1405.43395,2141.91239,866.6095269,8982.204315
5229,214.8487683,307.501465,467.369911,1696.416965,89.49491493,761.7373726,2432.897834,861.8400045,6832.107235
5230,190.7586563,286.4445438,543.7375639,2203.815886,65.16022304,1220.149484,2352.574793,879.2240851,7741.865235
5231,308.6851747,301.0029902,485.4280646,2519.57283,98.71080115,709.2891769,2387.370494,646.6968677,7456.756399
5232,285.0647371,237.2355204,422.1766034,3434.005497,60.26006166,1078.191121,2839.556314,920.6055545,9277.095409
5233,244.3774214,388.6203823,434.9945983,2483.061426,101.5776669,752.7989021,2866.708624,1179.598999,8451.73802
5234,302.5570094,309.6444429,279.7402257,1649.534589,107.3317259,878.7815511,1418.966538,649.2081411,5595.764223
5235,296.395654,306.2036453,345.8044803,2548.528454,130.1551601,1158.953574,2753.132172,827.7498833,8366.923023
5236,208.5154374,259.8487332,390.9788388,3389.999558,62.39452872,697.0443242,1494.062753,599.2287786,7102.072952
5237,299.193258,249.5081821,456.9734832,2798.464972,74.89274395,1012.160765,1809.718021,546.8983154,7247.809741
5238,381.2419865,257.3991744,461.2098989,3218.084492,86.46510042,920.9584564,2238.48857,917.7873789,8481.635058
5239,266.1569586,201.9048514,435.7693973,2182.889419,75.82848518,273.169135,2512.954265,856.485687,6805.158198
5240,218.6957571,232.4790854,669.4548397,1927.029225,132.8065382,457.9470992,1889.006666,557.9578949,6085.377106
5241,166.468157,240.0106085,502.6638105,3031.416814,165.1776661,949.1298964,4570.157421,1301.9779,10927.00227
5242,260.721819,247.5004357,568.5826727,2622.998642,81.25491691,783.8105957,1478.399349,579.5748568,6622.843288
5243,263.587526,156.9548734,327.6210414,1400.061939,104.6757774,765.6808341,1788.891219,710.2981734,5517.771384
5244,207.9999643,317.8570651,611.980063,2378.078679,78.89318681,978.9619007,3765.330847,964.0842206,9303.185927
5245,258.2131945,284.74894,516.8698175,2852.052956,161.2719625,902.9015131,2674.137408,775.2424981,8425.43829
5246,246.6418242,165.0893454,402.8001651,3030.750397,116.4163463,1279.706774,1400.225231,565.6277458,7207.257829
5247,198.0881091,241.3798318,372.9671197,5382.316203,154.4755189,679.650072,2530.263491,660.839056,10219.9794
5248,186.6171375,211.7320172,452.1822902,2264.326729,68.61467488,606.5032787,2427.055117,1089.178066,7306.20931
5249,316.0932305,204.6736668,438.053222,1938.987739,122.7318688,1036.260683,1650.468407,666.99214,6374.260957
5250,270.9479993,169.081054,484.5369952,5307.800503,82.59701228,663.7823968,2796.891589,1268.927549,11044.5651
5251,211.3849272,293.3007149,326.2003376,1555.306414,138.1234116,1238.52706,1952.854836,840.6318954,6556.329597
5252,198.6239284,197.2345924,614.244769,2466.695623,53.98021809,707.0986126,3323.335337,1015.700781,8576.913861
5253,191.4688867,248.8824714,496.6272652,3125.890054,112.2169777,759.525032,2911.915147,855.2347381,8701.760572
5254,312.0277119,193.5309402,720.1089881,2102.604723,149.4130744,552.4020203,2131.782528,750.715378,6912.585364
5255,335.1503614,180.7121072,447.0323552,1964.648122,79.35491879,663.4971878,1695.058315,879.3159627,6244.76933
5256,285.0420688,253.7002545,366.706548,2001.911343,97.22448936,608.7824686,2188.141138,625.9287742,6427.437084
5257,257.608844,271.7250057,610.3009403,5278.519204,121.1919079,1020.848924,3778.2722,882.4286602,12220.89569
5258,182.0737161,310.3395768,450.8495405,2607.629578,241.904815,1023.9688,2039.993469,717.860153,7574.619648
5259,355.3201258,254.1869795,445.953866,2139.532603,125.7818677,677.1297922,3467.295192,877.2810979,8342.481524
5260,505.7115348,305.2355421,445.6184352,2041.883866,84.23575738,703.3383048,1891.461271,792.8793711,6770.364082
5261,272.6439972,387.3494042,566.8905627,2738.980918,58.91701964,1065.94676,2529.744788,702.5631706,8323.03662
5262,309.5558891,231.6102573,795.7478987,2761.26779,121.5231581,546.3086797,2466.685669,666.3456979,7899.04504
5263,174.1921933,265.1533391,607.4232207,1578.737042,135.4902045,1430.719116,1885.879666,771.6631054,6849.257887
5264,228.9094425,340.0988941,451.8549252,1761.07159,113.9082139,760.0618174,2339.049963,826.4238928,6821.378739
5265,223.429747,320.7152107,327.574398,2677.661241,192.89134,1274.735995,2267.56707,674.1885818,7958.763584
5266,206.7506632,275.6450078,476.5510682,1781.757531,139.0352214,959.5304205,1909.966913,627.9930653,6377.22989
5267,310.7345249,248.0026623,403.2963809,4992.789828,54.63139551,568.8300507,4082.931045,1062.973491,11724.18938
5268,262.9558915,220.4146501,538.1104899,3339.938498,108.4777643,1126.44773,2839.874891,1152.833881,9589.053796
5269,550.4618008,243.4050222,519.8925914,3071.692208,120.8135301,673.7341866,1323.472424,766.5633839,7270.035147
5270,217.420642,216.2168788,497.7671147,2109.492872,154.5657268,606.2116375,3241.997712,1272.399471,8316.072055
5271,207.5131734,219.9567826,488.0454913,2537.1496,103.1017981,1026.632758,1911.920346,734.8518448,7229.171794
5272,295.079412,231.8517752,655.8017573,2815.03605,70.33061766,460.9352348,2475.975666,749.1129826,7754.123496
5273,465.5369433,178.9214446,455.3790794,1975.633602,84.93262241,880.7635621,3136.999189,1259.443852,8437.610295
5274,219.1302801,228.0735917,723.394501,1649.01155,71.21333576,692.6307661,1732.173212,638.22861,5953.855847
5275,229.8199061,353.0436719,533.9377527,3351.353994,59.24846984,618.7879704,1470.970676,731.9988608,7349.161302
5276,212.9394895,432.2268948,461.4076933,6931.375386,132.5124754,1120.808235,2532.414562,742.5162132,12566.20095
5277,274.8605953,329.9858803,472.6285382,2352.970763,105.4982354,1054.625118,837.4369403,644.7304284,6072.736499
5278,164.3617332,219.2073539,605.4836082,5454.121317,46.13340286,1405.012836,2476.719951,714.2797375,11085.31994
5279,247.9795367,261.7673676,503.1377436,2109.512617,178.9631375,710.6389284,2244.048771,797.3499911,7053.398093
5280,214.4997258,234.7694805,614.1729205,2271.318644,104.976687,828.4155626,2002.15773,633.6674894,6903.97824
5281,224.1056457,255.1731907,745.3457095,2483.170344,116.3295961,822.1119844,5453.680576,1423.490765,11523.40781
5282,201.3222347,236.9078053,458.2479209,2519.674615,119.2987901,740.9273789,2888.373729,879.9182862,8044.67076
5283,244.8014477,386.859349,407.431141,2653.614458,125.7856758,540.3585083,2360.560356,994.4456346,7713.85657
5284,287.9348514,384.9571942,376.5800818,1577.255972,182.3386045,1096.754436,2713.762206,732.1936528,7351.776999
5285,277.7619903,246.2717896,476.511848,1630.550959,106.0301007,1112.548432,1935.035888,730.9932346,6515.704242
5286,376.4497535,230.0793728,441.1195049,1984.154873,92.93394609,625.0262866,2583.465637,937.7187464,7270.94812
5287,240.7334138,310.9649502,563.4714406,2881.336587,88.50302149,703.7714647,1917.552081,743.2014758,7449.534435
5288,241.1800209,204.8050855,456.3975777,1825.725142,54.21898857,704.8846379,2429.784894,899.7137647,6816.710111
5289,359.9657951,384.2894184,392.8195837,1687.470423,74.2868358,889.7756154,3165.93452,869.6106664,7824.152858
5290,313.3561745,210.2767948,353.5528855,2891.512399,134.3562719,585.2420561,4012.405782,1578.35915,10079.06151
5291,189.0136834,253.0185432,635.8420989,2631.785874,72.7016063,923.6994673,1936.529213,769.7279774,7412.318464
5292,264.5414952,272.6078059,449.631714,3613.594392,108.01488,865.9155516,3520.879143,1216.35029,10311.53527
5293,197.5376057,400.034951,502.9323166,1712.11381,111.9982401,426.0435125,1200.026117,602.8434322,5153.529985
5294,159.2611608,153.4052351,460.1499933,4347.607681,76.18332131,725.3210609,2646.188751,1116.817229,9684.934432
5295,274.3108083,330.933022,382.0583164,1790.456059,94.08330113,848.8861268,1886.659876,713.3808273,6320.768337
5296,214.9207028,237.9960656,457.5249174,2175.016845,130.3814621,760.6368809,1624.906531,945.4231777,6546.806583
5297,351.8260064,379.6143732,616.2958911,2349.886471,119.697343,804.1243163,2216.411569,683.4723738,7521.328344
5298,354.8240876,284.2594659,511.3116535,1913.64115,187.738218,537.219638,2818.268359,964.6069496,7571.869522
5299,225.2962627,316.5967967,404.9547934,2266.269542,71.70015833,1063.369661,3124.191955,1078.211519,8550.590688
5300,335.8187732,329.6778831,449.0809278,2424.458786,137.5802231,1110.74235,1328.775366,648.3397963,6764.474106
5301,255.9787962,222.1249932,438.4677544,1777.745886,115.4484122,619.4712468,1847.839927,699.6239221,5976.700938
5302,257.1979521,173.4826663,536.4925152,2972.749227,88.78120757,1174.298458,2240.941446,823.3821767,8267.325649
5303,343.125729,213.2387762,290.2809224,1711.034631,76.01257342,896.0682104,1460.872129,675.8734079,5666.506379
5304,236.1711888,162.6164674,935.3428637,1734.125982,110.3228208,991.0708953,2102.379679,741.5337306,7013.563628
5305,166.4684605,241.6313387,374.7546247,2123.877381,143.9608569,1052.19062,1705.850048,819.1644941,6627.897824
5306,282.2573327,266.4645387,770.5568048,1947.868456,159.5833208,720.5520245,2090.775384,688.478533,6926.536395
5307,260.3806976,265.5449112,432.8592006,2402.469698,88.43331917,1002.516721,1367.056691,654.0878083,6473.349047
5308,308.1057926,263.0574595,459.0619343,2170.386858,74.48595899,1464.792183,2625.022558,1201.664317,8566.577061
5309,200.6981234,184.182534,307.9618985,1895.125272,82.03961237,958.8787448,1432.042458,593.5643963,5654.493039
5310,207.5445482,196.1593053,606.8132487,3116.365328,57.66862228,1224.544559,2818.127425,1181.454906,9408.677942
5311,240.7950008,336.0812841,623.6263933,2159.854759,105.9675753,1082.116276,2108.727092,969.7112837,7626.879664
5312,284.0526771,259.884542,423.6194992,2373.41224,70.50831406,949.3653797,3544.401922,1007.963617,8913.208191
5313,183.3052992,264.2299436,549.1435723,2562.164962,100.1255432,1062.685134,1455.752928,735.0408711,6912.448253
5314,273.0563311,279.6390227,618.4551055,2055.185454,121.873355,1154.307671,3155.675605,1006.767654,8664.960198
5315,240.1233116,348.4675013,524.8939109,2780.084043,229.7495767,696.5343206,3306.86457,1085.604186,9212.32142
5316,262.0800208,335.9544686,610.1283029,1926.214086,64.5883805,1231.981361,1417.033572,703.3931648,6551.373357
5317,229.236394,284.4312837,507.9385498,2089.938057,76.60136117,775.0652207,2091.724606,628.2393428,6683.174815
5318,389.8524204,210.1067987,455.1267966,1918.795165,143.9642795,1352.546697,2966.876396,741.1685869,8178.43714
5319,168.2315244,380.2372265,491.2873845,2081.08825,68.52518021,681.3379802,2925.753617,853.553054,7650.014217
5320,327.1423624,294.1078875,486.8624528,1790.530266,100.5142571,942.1146556,1674.981633,737.8034071,6354.056922
5321,565.4196523,228.2152654,387.9229348,4335.256133,101.6905883,725.6458577,2366.297851,764.0133236,9474.461606
5322,320.8299496,267.702804,988.2332131,2004.515821,101.9014182,1429.091683,2141.241797,870.0875529,8123.604239
5323,212.8107205,327.7959033,512.8691905,1926.823328,105.1004854,1263.086575,5095.946471,1424.795069,10869.22774
5324,261.540075,343.3633378,472.647576,2218.074058,117.1512847,1412.403604,2814.81001,891.3419188,8531.331864
5325,202.2968812,203.9294891,373.5279694,1946.825877,116.0436107,1008.560602,912.6247977,611.6913793,5375.500606
5326,227.1676973,231.928964,298.8561344,1891.847078,86.1932777,937.5404055,4565.098848,1680.763517,9919.395922
5327,220.6406744,231.6764887,413.2222152,2868.470866,107.6630563,1480.115912,3415.515011,1197.846203,9935.150427
5328,185.9253613,270.1009298,481.4734611,2190.723252,62.76383126,1137.273873,1984.577216,676.4459191,6989.283844
5329,159.3219605,149.7482819,646.3993083,2905.453718,211.0204795,633.8795591,1288.393409,513.6844793,6507.901196
5330,358.9604567,252.8509737,497.45205,2251.504077,53.16672734,1314.53455,2823.277704,818.3014425,8370.047981
5331,201.5363024,193.7911176,460.4954718,2001.237555,84.20439599,825.3185212,1312.019656,702.9656956,5781.568716
5332,264.8179466,468.9450623,354.386085,2849.367578,79.18405473,574.9356782,2528.742012,714.454466,7834.832883
5333,296.4701578,276.5848822,774.2972352,2330.765534,164.0150808,904.8378647,2597.163829,1023.152005,8367.286589
5334,205.9357261,244.5378442,393.0370598,2458.079199,164.0755878,930.1152746,1740.412449,765.0791164,6901.272257
5335,195.0779654,233.5889638,728.7987573,2879.09891,88.14207137,827.7429068,3437.32945,1035.304916,9425.083941
5336,179.8171823,354.6592874,344.2219572,1770.835267,135.7272426,964.8123372,2790.105196,861.8089111,7401.987381
5337,286.6632113,257.0386201,832.1616471,2087.20283,73.67935812,1224.042705,2509.807519,845.8836979,8116.479589
5338,335.558816,280.6195363,680.1040403,1938.933092,108.0401689,494.8534929,2151.771669,784.2165971,6774.097413
5339,189.1022762,233.0022322,470.8004838,1782.783398,140.4990188,1313.766383,2682.318283,1034.88317,7847.155245
5340,249.2798131,241.9943965,575.1613661,1712.650311,73.73606089,786.8162525,2196.302457,920.1066435,6756.047301
5341,426.0303071,305.3333708,1609.876812,3232.12818,110.4213102,760.5166139,2200.835745,791.6648368,9436.807176
5342,196.1031359,238.4300458,663.6665948,2237.45366,196.696438,463.7568699,4750.492485,1354.14687,10100.7461
5343,171.205498,184.764778,246.9039597,1923.436561,117.648809,921.0068491,3190.295828,921.0966536,7676.358936
5344,211.6799204,325.5594791,518.4051494,2245.108608,88.01587802,659.9395095,2349.71985,699.1738668,7097.602261
5345,333.7386608,366.2929638,788.0181514,2412.437223,145.7253692,1135.255955,2462.566283,696.0380724,8340.072679
5346,214.7826992,318.6559896,499.3021108,2408.171502,85.02751065,1307.853294,3245.252287,904.5090093,8983.554403
5347,158.9394243,290.6903577,581.9477788,1883.093271,120.291623,867.8103968,4406.749409,1344.473745,9653.996006
5348,263.3770294,438.3613995,397.3139535,2112.454855,117.7008894,958.2138509,2573.376159,946.8338734,7807.63201
5349,356.2380548,169.7805784,831.3452158,2018.960724,80.3308234,856.1900139,2666.262476,839.0075672,7818.115454
5350,272.0232516,244.562845,401.4293153,1950.313786,82.2488663,538.1942163,2640.177817,656.5438643,6785.493962
5351,287.2672151,286.008962,337.250697,2849.457552,144.3550656,1386.716533,2580.369269,935.2667246,8806.692018
5352,192.2073249,174.6115821,379.3775901,2543.003852,132.2160612,1235.114694,1855.403016,639.6653401,7151.59946
5353,228.157674,265.2544805,494.5847358,2134.249502,164.8201767,1201.606656,1473.977631,746.7177597,6709.368616
5354,276.4364465,286.053642,562.7023661,2554.557723,133.0727377,677.9841065,1457.841071,697.9536873,6646.60178
5355,235.4205315,514.9440241,513.6628442,2199.243376,96.5325754,1005.980325,2051.768425,936.0737392,7553.62584
5356,168.8409731,573.3200995,406.6058127,2058.62048,72.84125384,1292.506836,2810.413133,957.1798889,8340.328477
5357,222.1768917,217.7487882,449.9609555,1957.118584,100.9437135,745.5454407,1995.359111,789.3693917,6478.222876
5358,202.7540409,261.8370145,377.9307882,1814.402277,94.68186947,1877.385606,2918.169468,1075.715637,8622.876701
5359,217.066941,194.8898029,512.2223419,2023.98159,82.58495754,857.4261649,2253.310023,722.4774389,6863.95926
5360,226.3981104,285.7946391,540.6954491,2053.536955,64.51667638,580.6216322,1829.649308,900.5229899,6481.73576
5361,258.9442347,300.4455012,448.4034828,2772.508322,237.780251,1015.933981,2645.689094,691.0804055,8370.785272
5362,182.7733726,315.3365137,556.7200073,3206.845494,102.3711106,825.4736977,4509.326756,1112.698808,10811.54576
5363,241.2796023,433.5628506,456.8894908,1541.228985,153.1370613,962.6198794,2456.760062,786.1709423,7031.648874
5364,253.2854528,743.4413554,465.7034699,1672.698601,98.44517327,1858.729081,762.2392009,670.5940345,6525.136369
5365,164.4617426,211.9377725,560.0792387,2246.237491,82.63125279,755.3202892,2443.299909,958.1243583,7422.092054
5366,164.7716764,364.5998519,376.8636709,1700.572973,118.5539373,723.2461545,2239.219532,1003.611745,6691.439541
5367,166.2396513,513.2708136,608.7794376,2788.701285,80.92527158,1181.598643,1740.473173,824.5098178,7904.498093
5368,280.6060956,201.283074,516.8821975,3072.39774,143.0025303,753.6190101,1988.480481,786.5495324,7742.820661
5369,399.9271904,263.1633618,350.5870678,2144.08947,179.8880766,1491.093355,2479.363982,675.1456725,7983.258176
5370,204.3106033,237.3733246,435.7160054,3686.835995,101.0047196,859.8104214,2786.233451,985.300296,9296.584816
5371,269.6766593,323.0408678,483.2339284,2119.088777,67.29641566,706.1866723,1986.217714,736.4201261,6691.161161
5372,236.195389,230.6198102,414.1676633,3086.264006,98.21920628,1166.532765,2549.065018,855.1610669,8636.224925
5373,226.8094373,195.5771004,491.3663313,2732.553772,66.82552547,665.3002796,2468.603182,727.6146892,7574.650317
5374,238.8330342,229.0913373,646.3806683,2165.081854,81.82327584,680.6902139,2574.33529,875.8047493,7492.040423
5375,185.7193122,211.8129247,384.7908797,1674.631812,92.43127136,959.0002487,2420.097543,759.9099933,6688.393985
5376,192.5839879,212.9414688,631.8216044,2315.352076,109.8432107,1293.369488,819.0599134,590.9982179,6165.969967
5377,240.3726156,263.9370718,576.4866721,1981.196685,146.2072284,1011.964225,1791.536617,730.6716659,6742.372781
5378,202.5037145,314.4362596,513.7825555,2689.832264,74.48739991,1596.896186,2438.304692,829.2892282,8659.5323
5379,248.2288563,301.6741348,363.6083838,1661.388977,93.56449724,1309.748748,2444.120846,1041.08869,7463.423133
5380,379.9409296,219.212839,393.4598236,3539.255598,64.19786424,1383.509471,2207.871035,859.6086705,9047.056231
5381,227.3762032,268.6666741,492.2671309,1763.571197,108.4108942,517.5560954,2829.994912,1060.021996,7267.865103
5382,234.7808293,158.4164008,476.5070785,1814.802016,106.0116002,1405.566506,3203.430302,1023.824008,8423.338741
5383,180.5663544,226.4037924,574.6975964,2225.743559,100.733172,726.6939759,1808.824226,630.9475809,6474.610257
5384,275.8359852,303.5167029,520.5163822,2033.963457,90.67946871,1067.379459,1904.578445,797.6093798,6994.07928
5385,485.1209045,285.9016286,485.3867585,1514.480099,91.94583107,694.7125032,2213.21865,809.110661,6579.877036
5386,339.1850033,248.8304147,518.9786588,2382.033959,80.53306192,1589.141561,1493.958787,548.5935878,7201.255034
5387,266.0284411,170.992338,399.263986,3427.075089,72.06074697,720.8777018,2237.806105,839.7723509,8133.876759
5388,239.870321,192.4011846,716.2127076,2199.943901,115.7619869,1026.045797,2917.199423,1026.281879,8433.7172
5389,271.5559463,285.2233138,348.3596804,2233.389129,128.5354711,805.272005,2746.284956,875.7516034,7694.372105
5390,280.0415462,282.2693036,369.8742221,2357.270821,70.6394279,474.9452554,3231.319591,1204.5434,8270.903567
5391,290.1878672,206.389117,511.1837926,1651.648749,120.378035,797.4603857,1500.354498,1044.602661,6122.205106
5392,181.9571817,254.4939619,482.8214023,2330.886279,112.3796443,798.1459701,2769.058359,710.8291143,7640.571913
5393,207.2116391,251.564531,516.8210684,1913.62744,141.5547118,804.5034462,2091.506002,891.5843878,6818.373226
5394,319.0168397,344.5427596,388.9764306,5266.659494,95.21153715,621.0775351,2524.279945,747.0457791,10306.81032
5395,267.4823509,395.7756503,852.2795291,3904.846631,116.1382439,530.9300047,2404.550079,764.7376416,9236.740131
5396,234.8656251,252.4966965,440.7172019,1841.891687,95.74664996,838.4107291,3010.019428,989.3566379,7703.504655
5397,184.7584912,278.0980571,358.6511872,2452.946787,110.2886976,729.6426959,6102.789292,1275.810491,11492.9857
5398,279.9711611,290.3242685,453.2783138,2324.801922,74.28375576,1596.035833,1642.175795,583.2072082,7244.078257
5399,177.2161993,192.9988184,447.4801152,1976.142009,97.67736265,1111.82958,2610.098781,789.5604044,7403.00327
5400,238.4746774,285.0348397,411.4442603,2129.066385,193.9665941,1284.090418,1160.321242,789.4156702,6491.814087
5401,195.4886876,315.0400285,450.263902,2330.978632,146.0177528,2116.754686,972.3582082,639.9211962,7166.823093
5402,290.3781371,296.3598811,419.4296442,2082.041797,83.11854022,351.8774208,3112.595459,1067.31881,7703.119689
5403,151.6769031,259.3224822,515.1544394,4741.673175,83.61336041,985.5761748,2470.452486,901.4914579,10108.96048
5404,171.0304103,282.5562335,418.6257515,2316.909482,125.1708223,1090.759287,1716.496386,501.7590833,6623.307456
5405,250.5196235,226.0766139,380.717343,2386.645667,62.19978334,737.653188,2864.569073,1030.252696,7938.633988
5406,308.5438338,312.9519959,1087.218012,1980.654256,153.9914061,2536.027025,2441.314091,1278.917234,10099.61785
5407,223.7897491,246.8504973,449.3538707,1913.475186,76.54373377,799.4768097,2965.066288,979.5690426,7654.125177
5408,181.9343337,228.8218033,343.3295207,2022.552615,58.00732753,621.4611464,2928.247992,732.8871962,7117.241935
5409,257.8177524,231.2126946,616.290662,3257.424944,49.52513711,622.3001806,2063.794894,725.3614494,7823.727714
5410,308.548527,208.099217,359.8031716,1775.994061,81.4299307,730.7459077,2654.455332,780.8428542,6899.919001
5411,244.7573826,184.5607225,698.7673288,2645.810317,156.3022086,1037.353935,3706.377576,922.0136369,9595.943107
5412,311.1691761,180.5493204,461.6852166,2774.798015,259.1427327,657.3072388,1765.07771,831.0391885,7240.768598
5413,253.4041354,291.8504601,401.6475105,2032.933094,53.05238444,945.6972581,2667.423995,1016.948307,7662.957145
5414,221.5050871,288.0618286,345.0795607,1860.421265,79.12310278,536.6664118,3924.135415,1335.217902,8590.210573
5415,179.5438748,186.9775939,357.2442859,3119.825213,89.98525107,1217.592199,2317.65848,810.0630824,8278.88998
5416,160.2129797,289.8667314,430.7149031,2938.140079,68.90770083,776.6020226,2603.77783,958.7692543,8226.991501
5417,366.7817585,238.9334153,636.8926107,2739.557255,74.2382704,1167.231303,4537.980112,1144.295549,10905.91027
5418,249.8005374,238.381059,695.1218666,2042.08238,89.47811902,2172.92516,2576.008551,655.1216899,8718.919363
5419,265.5578911,205.2199128,592.4088209,1849.271981,122.2889515,900.0012947,2391.747044,587.1449041,6913.6408
5420,222.7247914,246.3115025,521.3055688,1955.933819,94.29237798,1085.32189,2443.863446,797.7258185,7367.479214
5421,141.2439855,220.9496508,697.4032928,1799.755982,105.2566089,1232.219311,2030.914636,645.4699339,6873.213401
5422,332.4611769,232.4660424,338.0061664,2345.156986,92.76226605,671.495258,3781.853596,1059.370438,8853.57193
5423,147.8893048,417.8748577,488.6651778,4394.400859,121.3227409,1155.084966,3554.568059,1053.513792,11333.31976
5424,142.9994823,236.2925401,548.8371959,2190.905619,84.54010166,984.1521829,2496.88838,732.0741655,7416.689667
5425,283.3810038,217.4011375,400.810159,2840.962873,68.40021425,1222.198606,1263.950154,607.8255343,6904.929682
5426,342.0979223,290.1977295,459.9229874,2728.878954,114.8932315,1423.912144,2554.596889,860.811353,8775.311211
5427,339.3784307,184.7215112,577.8874808,3468.278648,81.53580646,624.0376545,3632.424223,1234.976319,10143.24007
5428,361.6071737,350.0253681,1515.098014,1880.336931,85.15923203,698.5210304,2160.83672,653.1192184,7704.703688
5429,240.0309638,430.8423898,342.7693785,2065.599563,132.958932,881.600686,4705.166791,1612.891691,10411.8604
5430,192.5864105,271.8572065,804.002214,1435.668441,82.40743237,1205.74111,1487.308361,743.2506619,6222.821837
5431,376.1750356,264.1544496,568.2038205,2582.35939,73.17317892,1065.346423,2238.860382,1252.323604,8420.596284
5432,292.9501932,314.3795286,556.3535885,1829.66732,78.25293271,1310.74918,2183.024976,773.4172259,7338.794945
5433,244.9004571,204.9391154,564.995811,2354.715021,74.90770291,1114.238892,1417.692939,811.3763601,6787.766299
5434,209.0483741,185.6268643,398.86203,2211.328144,82.34575206,937.545188,1664.004834,582.1898565,6270.951043
5435,211.4901688,249.5633863,574.3279657,2258.811017,129.8836639,1312.396286,1769.686363,809.8469148,7316.005766
5436,259.4498218,225.8466825,317.2165202,1736.308846,116.7829245,923.1913644,3374.94349,1246.892848,8200.632497
5437,231.5679257,259.7652107,436.2410167,1824.614232,141.0469342,689.4511974,4894.561132,1453.1337,9930.381349
5438,238.8422922,279.8661628,813.245651,2000.8542,89.64504081,732.1292664,2866.190169,890.8666105,7911.639393
5439,162.3205377,237.7828252,627.5467183,1856.223549,127.7998437,1003.814936,2626.00604,646.4410823,7287.935532
5440,425.9573561,277.6657727,340.5705875,2946.867253,128.763771,1052.582869,1533.759957,709.460291,7415.627857
5441,275.4915159,240.8198239,453.8033392,3402.157029,106.7463543,940.229867,2784.018556,1020.707538,9223.974023
5442,205.2592671,330.5649572,350.5050023,3386.565763,138.332416,1035.359694,1571.572679,685.2271641,7703.386943
5443,301.7234005,255.2898918,510.3937593,2449.526754,145.0167594,647.1742925,1992.875381,624.4853342,6926.485573
5444,239.2900628,243.5390378,685.3908191,2864.349614,86.2249557,1334.088794,1684.050541,802.3439136,7939.277738
